"ストロマトライトたちの
ヒソヒソばなしが、きこえる。

ストロマトライトA
「ハァ…、もし、ぼくらが、かいてい
　なんかに　へばりついてないで
　じゆうに　うごけたなら、
　あんな、らんぼうな　クラドセラケたちに
　しはい　されずにすんだのに……。」
ストロマトライトB
「シッ！！　ほらあなの　ボスに
　きこえちゃうよっ！！」",259,"


Strolite A:
""If we could move 
along the bottom of
the sea without
sticking, we would
not have to be ruled
by the Kuraselache.""


Strolite B:
""Shhh! Speak quietly 
or the leader in the 
cave will hear you!""

",266,"You hear [#3031]
Stromat[ol][it]es
w[hi]sper[in]g.



“>[si]gh< If we weren['t]
 stuck to [#3031] seabed,
 we cou[ld] be free… no
 gang of C[la]dose[la]ches
 te[ll][in]g us what to
 do…”
“Hush! Th[ei]r boss [is]
 right over [#3031]re [in]
 [#3637]t cave[!”]



",218
"
ん？　　なにものだ！？

ここが、
”うみのおうじゃ”　クラドセラケさまの
なわばりとしって、はいってきたのかっ！？
きさま、もしかしてあのストロマトやろうの
”あたらしいせかい”づくりを　てつだう
つもりじゃねーだろうなっ！
せかいは、この”うみ”だけで
じゅうぶんだっ！　やつらにカをかす
やろうは、このオレが　ゆるさねえっ！！",264,"Huh? Who are you?
Knowing this is the
domain of the 
Kuraselache, King of
the Sea, why are you
here?
Are you not trying
to help the Strolites
build a new world?



I will defeat anyone
who helps the 
Strolites!",251,"Huh? What [is] [#3233]s?





Everyone knows [#3233]s
turf b[el]ongs to me[#dadb]
[#3031] top C[la]dose[la]che[#dadb]
[#3031] K[in]g of [#3031] Sea! And
you st[ill] came [in] here?

Oh, I get [it]… you heard
[#3031] Stromato-nuts’
crazy t[al]k about a “New
Wor[ld][,”] and you [#3435]ught
you['d] h[el]p [#3031]m out?
What a numbsku[ll]!
T[hi]s sea[#dadb]MY sea[#dadb][is] [#3031]
on[ly] wor[ld] you['ll] ever
get!



And no dumbass [is] ge[tt][in]g
away w[it]h do[in]g [the]ir
dirty work[#dadb]not on [thi]s
guy['s] watch!


",423
"ぼくらは、ストロマトライト。
うみのそとは、ぼくらのつくった”サンソ”
にみたされ、
いま、”あたらしいせかい”として、
うまれかわりました。
いりぐちは、すぐそこですよ。",113,"We are the Strolites.
Outside the sea a 
world filled with
oxygen is being born.
The entrance is here.
",110,"Hey, [it]['s] us, [#3031]
Stromat[ol][it]es!




The atmosphere beyond
[#3031] sea [is] f[ill][in]g up w[it]h
our oxygen, and [#3031]
“New Wor[ld]” [is] be[in]g
born!
Just head up [#3637]t way!",150
"さあ、おゆきなさい！
”あたらしいせかい”がまってますよ！
",45,"Okay, let's go.
A ""New World"" awaits
you.",45,"We[ll], go on! The “New
Wor[ld]” [is] wa[it][in]g!




",44
"ガイアです。
２億年もつづいた”魚の時代”は、おわり
これから、”サンソ”にみたされた
”りくの時代”がはじまろうとしています。
ストロマトライトのなかま、”しょくぶつ”
たちが、ひとあしさきに　じょうりくして
これから　やってくる　いきものたちが
すみやすくなるように、いっしょうけんめい
じゅんびをしています。
さて！
魚の時代を　みごといきぬいた　あなたには
すばらしい　プレゼントがありますよ！
それは”両せい類のからだ”です。
さんそを　こきゅうできる”はい”をもち
ちじょうを　じゆうにうごけるものです。
そのからだで、あたらしい　ぼうけんを
はじめなさい！
　　　　　　それでは………
おおいなるカよ！
このものに、あたらしいからだを
あたえたまえ！",527,"I am Gaia.
The ""Fish Age"" lasted
about 2 billion
years. As it ended it
gave way to the 
beginning of a new 
world. One filled 
with oxygen. It is
called the ""Land Age"".
The Strolites and
plants have already 
begun living here to
prepare a better 
place for those who
choose to follow.
Here is a present for
survivng the Fish Age.
It is the body of an
Amphibian. You have
lungs so that you may
breathe and you may 
also move about the
ground freely.

A new adventure 
awaits your new body.
So----.
Great Power-.
Please give this 
creature a new body.",580,"It['s] Gaia!





The F[is]h Age,w[hi]ch [la]sted
for 200 m[il][li]on years, [is]
end[in]g. The oxygen-rich
Land Age [is] about to
beg[in].

I [#3233]nk you [al]ready met
some fr[ie]nds of [#3031]
Stromat[ol][it]es, right?
They['r]e c[al][le]d “p[la]nts[!”]


They['ll] soon popu[la]te [#3031]
[la]nd, and [#3031]n [#3031]y['ll]
work very hard to get
every[#3233]ng ready for
[#3031] anim[al]s who f[ol][lo]w.

Anyway![#10]

S[in]ce you did so we[ll]
surv[iv][in]g [#3031] F[is]h Age,
I have a nice g[if]t for
you.
It['s] an “amp[hi]bian”
body! It has “lungs”
[#3637]t can brea[#3031] oxygen,
so you can trav[el] on
[la]nd free[ly].

W[it]h [#3637]t body, you can
start a wh[ol]e new
adventure!



So, here we go!

Almighty Power[!!] [#10]

Bestow upon [#3233]s
creature a new body!",0
"シーラカンス
「うーー……。
　ぼ、ぼくらは　シーラカンス…。
　あらそうことも、進化することも
　め、めんどくさいんだなあ…。
　だ、だから
　ぼくらに、かまわないで
　ほ、ほしいんだなあ…。
　じっさい…。」",157,"Coelafish:
""Um....
We are Coelafish.
It is very difficult
for us to evolve or
fight against other
creatures.
So, we stay as we
are.""",142,"Um…

W-we['r]e co[el]acanths…



It['s] r-re[al][ly] hard to
compete and ev[ol]ve…
So, w-we['d] [li]ke [it] [if] you
just l-[le]ave us [al]one…

R-re[al][ly]…",0
"よそものは　でていけっ！！
ここからは、”しょくぶつ”をみまもる
ちょうろうさまの　とちだっ！",81,"Get out stranger!
This land is owned
by the elder who 
takes care of plants.

",85,"You don['t] b[el]ong here!
Get out!

These p[la]nts are under
[#3031] protec[ti]on of
our great [el]der!",0
"イクチオステガのちょうろう
「みごとじゃ！！」

イクチオステガのこども
「あんた、つよいねぇー！」

イクチオステガのちょうろう
「おぬしのカをみこんで　たのみがあるの
　じゃが、きいてくださらんか？」
　　はい
　　やだ！

イクチオステガのこども
「おねがいだから、じいちゃんのはなしを
　きいてあげてよ！」
「おお！そうか！
　じつは、このたいりくは　いぜんまで
　”しょくぶつ”たちによって、うるおって
　いたのじゃが、いじょうな進化をした
　虫どもが、くいあらしはじめ、あっ！
　というまに　ふもうのちに……。
　のこった、このあたりの”しょくぶつ”
　をも　ねらいはじめおった……。

　”きょうぞん”を　おねがいしても
　ききいれてくれず、それどころか
　わしらのなかままで　おそうしまつじゃ。
　このこの　ちちおやも　せっとくに
　いったのじゃが………
　かえってこん………。」
イクチオステガのこども
「……………とうちゃん…………。」

イクチオステガのちょうろう
「なんとかして　くださらぬか？」
",735,"
Elder of Ikustega:
""You are great!""

Child of Ikustega:
""You are strong!""
Elder of Ikustega:
""Considering your
great strength, I have
something to ask you.
Could you do me a
favor?""

Yes
No
Child of Ikustega:
""Please, please 
listen to Granpa's 
story!""


""Thank you. Actually,
this land used to be 
covered with plants.
Suddenly, insects 
started to evolve
extremely abnormally.
These insects ate all
of the plant life 
leaving this place
like a desert.
They are trying to
eat any remaining 
plants around the
area.
They refused our 
proposal to 
coexist. Now they
are attacking our
people.
The father of this
child went to try and
persuade them, but he
has never returned.""


Child of Ikustega:
""---- Dad ----.""
Elder of Ikustega:
""Could you please
help us?""",813,"E[ld]er:
“Most impress[iv]e[!”]

C[hi][ld]:
“You sure are strong[!”]

Elder:
“We have hoped one w[it]h
 strength [li]ke yours
 wou[ld] come, for [#3031]re [is]
 a favor we wou[ld] ask.

 Won['t] you p[le]ase [li]sten[?”]

  Of course!

  Nah, too busy ea[ti]ng

C[hi][ld]:
“P[le]ase [li]sten to
 Grampa[!”]



E[ld]er:
“Oh! Wonderf[ul]!




 The [#3233]ng [is], [#3233]s
 con[ti]nent was once
 warm and mo[is]t, [#3637]nks
 to [#3031] abundant p[la]nt
 cover.

 But [#3031]n, some odd[ly]-
 ev[ol]ved [in]sects began
 devour[in]g every[#3233]ng [in]
 [si]ght. And [in] [#3031] f[li]ck
 of a g[ill], [it] a[ll] became
 a barren waste[la]nd.
 And now [#3031]y beg[in] to
 [lo]ok hungr[il]y even at
 [#3031] p[la]nts [in] t[hi]s
 refuge…


 They have refused to
 hear our p[le]as for
 coex[is]tence. To [#3031]
 contrary, [#3031]re have
 even been a[tt]acks on
 our people!
 T[hi]s c[hi][ld]['s] fa[#3031]r was
 one of [#3435]se who went
 to nego[ti]ate. But he…”

C[hi][ld]:
“… Dad…”
E[ld]er:
“We wou[ld] be gratef[ul] [if]
 you cou[ld] do some[#3233]ng[.”]



",0
"イクチオステガのこども
「”しょくぶつ”を　すくって！！」
",50,"
Child of Ikustega:
""Save the plants!""",42,"C[hi][ld]:
“P[le]ase h[el]p [#3031] p[la]nts[!”]




",0
"イクチオステガのちょうろう
「さいきん、虫たちが　おとなしくなって
　きたような…。」
イクチオステガのこども
「とうちゃん、はやく　かえってこないか
　なあー………。」",119,"Elder of Ikustega:
""Recently the insects
have become quiet.""
Child of Ikustega:
""I wish dad would
return soon.""",118,"E[ld]er:
“The [in]sects seem to
 have become more
 doc[il]e[.”]


C[hi][ld]:
“P[le]ase come home,
 Dad…”



",0
"ガイア
「あーーーーーーーーーーっ！！！
　なんてことを！！！！！」",39,"Gaia:
""Ah.....h!""
""What are you doing?""",43,"Gaia:
“A[ie]eeeee! You
 monster[!!]”



",0
"プロトファスマ（ゴキブリのせんぞ）
「また、でしゃばり　両せい類が、
　きやがったぞおーっ！　カサ、カサ！」",96,"Profasu (Ancestor of
Cockroach):
""Those pesky
Amphibians are coming
again!""
",83,"It['s] [#3435]se annoy[in]g
amp[hi]bians aga[in]!

 >ksksksks<


",0
"
ぐぐっ………。　はあ、はあ………。

ハチキングを　せっとくしようとしたが、
このザマだ………。

だれか、あいつに”きょうぞん”の
たいせつさを、おしえてやれぬものか……。
うぐっ！
そ、そこの　つよそうな　おかた……
たのみがある…。　グ、グフっ…
わ、わたしは、もう　しぬ…。
しんだら、わたしが　あつめた　おにくを
たべてくれ！　そして　つよくなって
あの　にっくきハチキングをたおしてくれ！
あいつが　たおされれば、このたいりくに
ふたたび　みどりが　よみがえるだろう…。
しかし……
しぬまえに、せめて
むすこに　あいたかった……。
グフッ！
む、むすこよ……。
　　　　　さようなら………。
",432,"""Pant, pant...""
I was supposed to try
and persuade the King-
Bee, but I have been
badly injured.

Is there anyone who
can tell the King-Bee
how important living
in peace is?


Sir ---, you look very
strong. I have a favor
to ask of you.
I am about to pass 
away soon. Please eat
the food I have 
collected so that you
may become strong 
enough to defeat the 
King-Bee.


If you can defeat
the King-Bee, it will
enable the plants to
recover and grow 
again.

But.... I wish I 
would have met my
son before I pass
away.
Sighhh...
....Farewell, my
son.

",591,">cough< >gasp<

…K[in]g Bee wou[ld]n['t] [li]sten…
did [#3233]s to me… can['t]
understand… need to
work toge[the]r… Ugh!
You, over [#3031]re… a
surv[iv]or?

You['ll] have to… go on
for me…

>cough< >cough<

I… I can['t]…

When I d[ie]… take my
strength…
Yes, eat me, damn [it]!





Toge[#3031]r… our strength…

beat [#3637]t damn Bee K[in]g…



Then [#3031] green w[ill] come
back…

…he['ll] see [#3031] green…

…
…just wanted to see
my son… >cooough<

…


",0
"ハチキング
「またきよったな……。両せい類…。」

「ん？
　おまえも、みょうな進化をしておるな！
　クリスタルのカを、かりたのかっ？」
「なんどもいうが、クリスタルに　大きく
　してもらったわれわれが、いきていくには
　こうするしかなかったのだ！」
「それでも、われわれのやりかたを
　とめたいのなら……………


　カずくでもやってみろっ！！！」
",239,"King-Bee:
""Here comes another
 Amphibian.""
""You have evolved
strangely. Did you use
the crystal's power?""
""As I said before, 
the only way to 
satisfy our large
appetite is to devour
all of the plant life
we can find.""
""If you feel the way
we have chosen to 
live is wrong, maybe
you should change it.
You may only change
it one way though.
By force!""

",375,">[si]gh< The amp[hi]bians
just keep com[in]g…




Wa[it]… you['v]e ev[ol]ved
remarkab[ly], much [li]ke
us. Has [the] Cryst[al]
affected you as we[ll]?


Then you understand
what [#3031] o[#3031]rs cannot,
sure[ly]? The Cryst[al]['s]
g[if]t g[iv]es us [la]rge bod[ie]s
and [in]sa[ti]ab[le] appe[ti]tes.

So, you must see… [if]
[#3031]re [is]n['t] enough food
for us to share, we
can['t] pos[si]b[ly] coex[is]t.
The on[ly] way to end [#3233]s
conf[li]ct…
…[is] a [fi]ght to [#3031] death[!!]





",0
"へへへへっ…。　あっしは　トンボの
”メガニウラ”っちゅーーもんでゲス。

よくぞ、やってくれやしたね！
あっしも、ハチキングのやりかたは
”ムシ”が　すかなかったもんでゲスから。
いいこと　おしえやしょう！


もう、このさきには、つよいてきは
いませんから、進化しなくても
あんしん　でゲスよ。　ヘッヘッヘ……。
ただ、つぎのさばくにいる
”すなくい虫”は、ぜったいたおせないので
よけて、にげたほうがいいでゲスよ！",336,"Ha...ha...ha...
I am a dragonfly.
You may call me 
Megausu.


You got it!
I didn't agree with
the way of the King-
Bee either.
I will give you some
advice.
You have no strong
enemies ahead. At this
point you don't need
to evolve.


The Sand-Eater in the
next area is very 
strong. I suggest you
run away.

",331,"Hehehe…

Meganeura [the] dragonf[ly],
at your service!


Many [tha]nks for
e[li]m[in]at[in]g [the] Bee K[in]g
for us! I didn['t] [thi]nk
h[is] ideas were much
good for [in]sects [ei][the]r.

Perhaps you['d] [li]ke some
sugges[ti]ons?




There['s] sure[ly] no one
[le]ft now to ch[al][le]nge
strength [li]ke yours, so
why not take a break
from ev[ol]v[in]g?

Just [li]e back [in] [the] sand
and re[la]x…

Hehehe…


But do keep your
d[is]tance from [tho]se
[in]v[in]cib[le] sand-ea[ti]ng
worms!

Ehehe!",0
"エダホサウルス
「おまえ、そんな　からだじゃ
　これから　やってけねーぞ！」
「これからは、ハ虫類の時代だぜ！
　コン虫や、両せい類の時代は
　おわりだぜ！」",135,"Edasaurus:
""You can't get through
here if your body is
still the same.""


""It is the Era
of Reptiles.
The Era of Plants and
Insects has ended.""

",158,"Ha! Don['t] you know [#3637]t
body [is] obs[ol]ete now?

The Age of Rep[ti][le]s [is]
com[in]g!

Once [#3031] [in]sects and
amp[hi]bians wipe each
o[#3031]r out, [it]['ll] be our
turn!


",0
"きょ大コン虫たちによって、くるわされて
いた、”しぜんのバランス”は、これで
もとどおりになるでしょう。
かれらに　くいあらされた”しょくぶつ”も
やがて、そのかずをふやし、ちじょうは
みどりに　あふれ、
いきものの、すみやすい　せかいに
なっていくでしょう……。

さあ！　それでは
あなたに　ふたたび　あたらしいからだを
あたえましょう！
それは、”ハ虫類のからだ”です。
いろんなタイプに進化できるかのうせいを
もった、ふしぎなからだです。
おおいなるカよ！
このものに、あたらしいからだを
あたえたまえ！",418,"""Balance of Nature""
which the giant 
insects destroyed will
recover.


The plants that were
totally destroyed
will grow back again.
The ground will become
an ideal place for
all creatures again.
Ok, here is your new
body. It is the body
of a reptile.
You can evolve into
many different things
with this body.
Great Power! Give this
creature a new body!
",375,"Those swarm[in]g giant
[in]sects put [#3031] ba[la]nce
of nature out of
order, but [#3233]ngs shou[ld]
be back to norm[al] now!

The p[la]nts [#3031]y devoured w[ill]
eventu[al][ly] return, and
[li]fe can cont[in]ue [in] a
beau[ti]f[ul] green
parad[is]e.

Anyway![#10]
It['s] [ti]me for ano[the]r
new body!



T[hi]s one [is] a rep[ti][le]
body. It['s] [li]ke an
ev[ol]u[ti]onary crossroads…
you['ll] be ab[le] to choose
from many d[if]ferent
ways of ev[ol]v[in]g.
Almighty Power[!!] [#10]

Bestow upon [#3233]s
creature a new body!


",0
"つぎの時代は、
しれんをこえて、さらに進化したものたちの
まさに、”カ”のせかい…。
のちに　かれらは、その”つよさ”ゆえ
こう、よばれることになるでしょう…。


”きょうりゅう”と…………。
",123,"The next time period
is a place where all 
creatures compete
for power.


These creatures are 
called ""Dinosaurs"",
because of their 
strength.

",157,"But we can['t] worry too
much about [tha]t right
now… You['ll] have bigger
prob[le]ms [in] [thi]s next
era.

Many new creatures
have ev[ol]ved, and [#3031]y
[li]ve [in] a wor[ld] of raw
power.


In ages to come, [#3031]y
w[ill] be g[iv]en a name [#3637]t
ref[le]cts th[ei]r [in]credib[le]
strength.


Dreadf[ul] rep[ti][le]s…





“D[in]osaurs”…





",0
"そらの　ほうから
ヒソヒソばなしが、きこえてくる…。

ヒソヒソごえA
「たいちょう！　みどりのクリスタルは
　むかしの　じぶんに　もどれる
　”進化のさいげん”そうち　でしたね！」
ヒソヒソごえB
「そーーーだっ！」
ヒソヒソごえA
「しかし、たいちょう…。こんなものを
　つかって、進化を　そうさするなんて
　マズイんじゃ　ありませんか？」
ヒソヒソごえB
「いーーーーんだっ！！」
ヒソヒソごえA
「しりませんよ！　どうなっても！」

ヒソヒソごえB
「……………………。　それが、
　このほしの　みらいのためなのだ…。」",422,"You hear someone
whispering in the air
above you.
Whisper A:
""Captain! The Green
Crystal has the power
to change your body
back to the way it
was before, doesn't
it?""


Whisper B:
""Ye-----s!""

Whisper A:
""But Captain, isn't
it wrong to operate
the process in
reverse? This
Crystal must be bad
for the Evolution 
process.""

Whisper B:
""Absolutely not!""

Whisper A:
""I will not take 
responsibility for 
anything that
happens.""

Whisper B:
""-----It is still
good for the future of
this planet------""

",539,"You hear a w[hi]spered
conversa[ti]on from
above you.



A:
“Capta[in]! I['v]e comp[le]ted
 [tha]t green cryst[al]
 device, as ordered.


 But, [if] [it]s func[ti]on [is]
 to restore anc[ie]nt
 creatures from [the]
 foss[il] record… [is]n['t] [it]
 ba[si]c[al][ly] an ‘ev[ol]u[ti]on
 revers[al] device’[?”]
B:
“…yeees…”
A:
“But, Capta[in]… [is]n['t] [it]
 contrary to [#3031] p[la]n,
 to undo ev[ol]u[ti]on[?”]
B:
“…noooo…”

A:
“I don['t] understand!
 Has some[#3233]ng changed[?”]
B:
“…

 …for [#3031] sake of
 [thi]s wor[ld]['s] future…

 we must be prepared
 to correct errors…”




",0
